4.782608695652174058e-01,5.217391304347825942e-01,5.000000000000000000e-01,5.238095238095238360e-01,6.190476190476190688e-01,6.190476190476190688e-01,6.312056737588652711e-01,4.638297872340425565e-01,4.071428571428571397e-01,4.520547945205479201e-01,5.845070422535211252e-01,5.114503816793892765e-01,5.072463768115942351e-01,4.776119402985074536e-01,5.774647887323943740e-01,5.813953488372093359e-01,6.423357664233576569e-01,4.230769230769230727e-01,5.878378378378378288e-01,3.928571428571428492e-01
5.200000000000000178e-01,6.250000000000000000e-01,5.652173913043477826e-01,6.521739130434782705e-01,6.521739130434782705e-01,6.521739130434782705e-01,5.725190839694656031e-01,4.553191489361702038e-01,3.785714285714285587e-01,5.205479452054794232e-01,5.492957746478873693e-01,3.664122137404580148e-01,5.289855072463768293e-01,4.626865671641791078e-01,5.140845070422535024e-01,5.891472868217054737e-01,5.766423357664233196e-01,4.153846153846154077e-01,4.662162162162162282e-01,4.000000000000000222e-01
4.249999999999999889e-01,4.749999999999999778e-01,5.250000000000000222e-01,4.871794871794871695e-01,5.526315789473684736e-01,6.315789473684210176e-01,4.809160305343511688e-01,4.397163120567376127e-01,5.142857142857142350e-01,5.136986301369863561e-01,4.507042253521126862e-01,4.580152671755725047e-01,5.000000000000000000e-01,4.701492537313433084e-01,4.859154929577464976e-01,4.961240310077519311e-01,5.328467153284671687e-01,5.153846153846153300e-01,5.472972972972972583e-01,5.500000000000000444e-01
6.666666666666666297e-01,6.250000000000000000e-01,6.250000000000000000e-01,6.086956521739130821e-01,6.521739130434782705e-01,5.454545454545454142e-01,4.580152671755725047e-01,4.893617021276595591e-01,5.872340425531914487e-01,6.095890410958904049e-01,5.000000000000000000e-01,5.572519083969466047e-01,5.289855072463768293e-01,5.671641791044775838e-01,5.000000000000000000e-01,4.108527131782945818e-01,4.671532846715328313e-01,4.923076923076923350e-01,3.310810810810810856e-01,4.214285714285714302e-01
4.799999999999999822e-01,5.999999999999999778e-01,5.833333333333333703e-01,5.416666666666666297e-01,5.833333333333333703e-01,5.833333333333333703e-01,4.961832061068702227e-01,4.113475177304964370e-01,5.787234042553190960e-01,5.642857142857142794e-01,4.366197183098591283e-01,5.648854961832061594e-01,4.927536231884058204e-01,4.925373134328357994e-01,4.647887323943661886e-01,4.806201550387597110e-01,4.014598540145985495e-01,5.461538461538461009e-01,4.594594594594594850e-01,5.357142857142856984e-01
5.999999999999999778e-01,6.250000000000000000e-01,6.250000000000000000e-01,4.347826086956521618e-01,4.347826086956521618e-01,4.347826086956521618e-01,5.648854961832061594e-01,5.815602836879432136e-01,4.340425531914893775e-01,3.428571428571428603e-01,4.520547945205479201e-01,4.732824427480916141e-01,5.869565217391304879e-01,4.104477611940298698e-01,6.056338028169013787e-01,5.968992248062015005e-01,5.182481751824817851e-01,4.461538461538461786e-01,4.189189189189189144e-01,4.428571428571428381e-01
5.909090909090909394e-01,5.454545454545454142e-01,5.000000000000000000e-01,4.545454545454545303e-01,4.545454545454545303e-01,4.285714285714285476e-01,5.343511450381679406e-01,4.822695035460992652e-01,5.021276595744680327e-01,5.214285714285714635e-01,5.684931506849315586e-01,4.084507042253521236e-01,5.434782608695651884e-01,5.522388059701492935e-01,5.563380281690141205e-01,4.573643410852712976e-01,5.109489051094890932e-01,4.538461538461538436e-01,5.675675675675675436e-01,5.142857142857142350e-01
5.652173913043477826e-01,4.347826086956521618e-01,6.086956521739130821e-01,6.086956521739130821e-01,5.652173913043477826e-01,5.217391304347825942e-01,5.343511450381679406e-01,6.028368794326240954e-01,4.638297872340425565e-01,5.928571428571428603e-01,3.835616438356164171e-01,6.126760563380281299e-01,4.732824427480916141e-01,4.701492537313433084e-01,5.070422535211267512e-01,5.658914728682170603e-01,5.474452554744525523e-01,5.307692307692307709e-01,6.081081081081081141e-01,5.142857142857142350e-01
5.217391304347825942e-01,4.782608695652174058e-01,4.782608695652174058e-01,3.636363636363636465e-01,4.545454545454545303e-01,6.190476190476190688e-01,4.732824427480916141e-01,4.255319148936170248e-01,5.148936170212765617e-01,5.642857142857142794e-01,4.589041095890410982e-01,4.436619718309859350e-01,5.496183206106870500e-01,4.855072463768115854e-01,5.985915492957746276e-01,4.341085271317829397e-01,4.890510948905109623e-01,4.923076923076923350e-01,5.472972972972972583e-01,5.285714285714285809e-01
5.416666666666666297e-01,4.583333333333333148e-01,5.000000000000000000e-01,5.416666666666666297e-01,5.833333333333333703e-01,5.454545454545454142e-01,5.877862595419847125e-01,5.673758865248227368e-01,4.553191489361702038e-01,4.214285714285714302e-01,5.342465753424657793e-01,5.000000000000000000e-01,4.656488549618320594e-01,5.362318840579710644e-01,5.447761194029850929e-01,5.038759689922480689e-01,5.109489051094890932e-01,4.692307692307692291e-01,5.202702702702702853e-01,4.357142857142857206e-01
5.454545454545454142e-01,5.000000000000000000e-01,7.272727272727272929e-01,6.363636363636363535e-01,6.666666666666666297e-01,5.500000000000000444e-01,4.656488549618320594e-01,5.035460992907800915e-01,4.042553191489361430e-01,3.785714285714285587e-01,3.835616438356164171e-01,5.633802816901408717e-01,4.809160305343511688e-01,5.797101449275362528e-01,4.850746268656716542e-01,5.633802816901408717e-01,6.496350364963503488e-01,3.692307692307692513e-01,5.878378378378378288e-01,3.785714285714285587e-01
5.833333333333333703e-01,5.217391304347825942e-01,5.217391304347825942e-01,5.652173913043477826e-01,7.272727272727272929e-01,5.454545454545454142e-01,6.106870229007633766e-01,5.531914893617021489e-01,4.297872340425532012e-01,3.642857142857142683e-01,4.178082191780821963e-01,5.704225352112676228e-01,4.351145038167938961e-01,5.217391304347825942e-01,4.776119402985074536e-01,5.422535211267606181e-01,5.426356589147286469e-01,4.769230769230769496e-01,6.013513513513513153e-01,3.499999999999999778e-01
4.090909090909091161e-01,4.090909090909091161e-01,6.363636363636363535e-01,5.000000000000000000e-01,3.809523809523809312e-01,4.761904761904761640e-01,5.572519083969466047e-01,5.035460992907800915e-01,5.021276595744680327e-01,4.000000000000000222e-01,4.315068493150684970e-01,5.211267605633802535e-01,5.267175572519083859e-01,5.072463768115942351e-01,5.223880597014924909e-01,4.647887323943661886e-01,4.883720930232557933e-01,5.766423357664233196e-01,5.743243243243243423e-01,4.642857142857143016e-01
4.799999999999999822e-01,5.999999999999999778e-01,6.800000000000000488e-01,6.400000000000000133e-01,5.416666666666666297e-01,5.833333333333333703e-01,5.419847328244274953e-01,5.957446808510638014e-01,5.148936170212765617e-01,4.857142857142857095e-01,4.315068493150684970e-01,5.140845070422535024e-01,5.343511450381679406e-01,5.362318840579710644e-01,4.477611940298507620e-01,4.929577464788732488e-01,6.279069767441860517e-01,6.058394160583941979e-01,4.384615384615384581e-01,4.428571428571428381e-01
5.416666666666666297e-01,6.666666666666666297e-01,4.782608695652174058e-01,5.217391304347825942e-01,6.086956521739130821e-01,8.695652173913043237e-01,4.274809160305343414e-01,4.042553191489361430e-01,4.765957446808510856e-01,5.214285714285714635e-01,4.863013698630136994e-01,4.295774647887323772e-01,5.954198473282442672e-01,5.289855072463768293e-01,5.000000000000000000e-01,5.070422535211267512e-01,5.503875968992247847e-01,5.401459854014598605e-01,4.384615384615384581e-01,5.337837837837837718e-01
6.521739130434782705e-01,6.818181818181817677e-01,5.000000000000000000e-01,5.909090909090909394e-01,7.142857142857143016e-01,5.238095238095238360e-01,5.248226950354609732e-01,5.148936170212765617e-01,5.857142857142857428e-01,4.931506849315068219e-01,3.943661971830985657e-01,5.190839694656488312e-01,5.869565217391304879e-01,5.597014925373133831e-01,6.478873239436619969e-01,5.813953488372093359e-01,5.839416058394160114e-01,6.384615384615384137e-01,5.608108108108108558e-01,5.928571428571428603e-01
6.666666666666666297e-01,5.833333333333333703e-01,6.250000000000000000e-01,6.086956521739130821e-01,6.956521739130434590e-01,6.521739130434782705e-01,6.106870229007633766e-01,4.510638297872340274e-01,4.714285714285714191e-01,4.246575342465753189e-01,5.140845070422535024e-01,6.106870229007633766e-01,5.579710144927536586e-01,6.194029850746268773e-01,5.281690140845070047e-01,4.418604651162790775e-01,5.766423357664233196e-01,6.384615384615384137e-01,4.864864864864865135e-01,5.571428571428571619e-01
5.500000000000000444e-01,5.749999999999999556e-01,6.500000000000000222e-01,6.153846153846154188e-01,5.263157894736841813e-01,5.526315789473684736e-01,4.885496183206106680e-01,4.751773049645390268e-01,5.642857142857142794e-01,4.931506849315068219e-01,3.943661971830985657e-01,4.732824427480916141e-01,5.072463768115942351e-01,5.447761194029850929e-01,5.140845070422535024e-01,4.806201550387597110e-01,5.255474452554744769e-01,5.000000000000000000e-01,5.135135135135134865e-01,4.642857142857143016e-01
6.250000000000000000e-01,5.833333333333333703e-01,5.833333333333333703e-01,5.833333333333333703e-01,6.363636363636363535e-01,5.000000000000000000e-01,5.572519083969466047e-01,5.815602836879432136e-01,5.021276595744680327e-01,4.246575342465753189e-01,4.647887323943661886e-01,6.030534351145038219e-01,5.144927536231883591e-01,6.194029850746268773e-01,5.985915492957746276e-01,4.573643410852712976e-01,5.766423357664233196e-01,5.615384615384615419e-01,5.337837837837837718e-01,5.642857142857142794e-01
